category_name,category_created_by,category_created_date,project_created_by,project_created_date,project_description,project_end_date,project_start_date,project_story_name,epic_created_by,epic_created_date,epic_description,epic_end_date,epic_epic_name,epic_start_date,story_closed_by,story_created_by,story_created_date,story_description,story_end_date,story_start_date,story_STATUS,story_task_name,story_updated_date,
BD - Hospitality,Ha G,2014-06-16 07:00:00,Shankar Ramesh,2015-05-05 08:55:58,"(Hotels, Airlines, Tourism Boards and Large Travel Agents) across MAYA, YODA, ENZO and PEPPER, as well as identify potential LAB experiments",2015-07-01 00:00:00,2015-05-18 00:00:00,Develop use cases for Travel & Hospitality Players,Shankar Ramesh,2015-05-05 08:56:37,,2015-05-20 00:00:00,"Develop and maintain ToS, client research templates, market research templates, industry research templates, competitor reserch templates",2015-05-18 00:00:00,Shankar Ramesh,Shankar Ramesh,2015-05-05 09:01:14,,2015-05-20 00:00:00,2015-05-20 00:00:00,5,Develop Client Research template,2015-05-20 07:32:59,
BD - Hospitality,Ha G,2014-06-16 07:00:00,Shankar Ramesh,2015-05-05 08:55:58,"(Hotels, Airlines, Tourism Boards and Large Travel Agents) across MAYA, YODA, ENZO and PEPPER, as well as identify potential LAB experiments",2015-07-01 00:00:00,2015-05-18 00:00:00,Develop use cases for Travel & Hospitality Players,Shankar Ramesh,2015-05-05 08:56:37,,2015-05-20 00:00:00,"Develop and maintain ToS, client research templates, market research templates, industry research templates, competitor reserch templates",2015-05-18 00:00:00,,Shankar Ramesh,2015-05-05 09:01:21,,,,0,Develop Market Research template,2015-05-05 09:09:12,
BD - Hospitality,Ha G,2014-06-16 07:00:00,Shankar Ramesh,2015-05-05 08:55:58,"(Hotels, Airlines, Tourism Boards and Large Travel Agents) across MAYA, YODA, ENZO and PEPPER, as well as identify potential LAB experiments",2015-07-01 00:00:00,2015-05-18 00:00:00,Develop use cases for Travel & Hospitality Players,Shankar Ramesh,2015-05-05 08:56:37,,2015-05-20 00:00:00,"Develop and maintain ToS, client research templates, market research templates, industry research templates, competitor reserch templates",2015-05-18 00:00:00,,Shankar Ramesh,2015-05-05 09:01:27,,,,0,Develop Industry Research template,2015-05-05 09:09:15,
BD - Hospitality,Ha G,2014-06-16 07:00:00,Shankar Ramesh,2015-05-05 08:55:58,"(Hotels, Airlines, Tourism Boards and Large Travel Agents) across MAYA, YODA, ENZO and PEPPER, as well as identify potential LAB experiments",2015-07-01 00:00:00,2015-05-18 00:00:00,Develop use cases for Travel & Hospitality Players,Shankar Ramesh,2015-05-05 08:56:37,,2015-05-20 00:00:00,"Develop and maintain ToS, client research templates, market research templates, industry research templates, competitor reserch templates",2015-05-18 00:00:00,,Shankar Ramesh,2015-05-05 09:01:33,,,,0,Develop Competitor Research template,2015-05-05 09:09:19,
BD - Hospitality,Ha G,2014-06-16 07:00:00,Shankar Ramesh,2015-05-05 08:55:58,"(Hotels, Airlines, Tourism Boards and Large Travel Agents) across MAYA, YODA, ENZO and PEPPER, as well as identify potential LAB experiments",2015-07-01 00:00:00,2015-05-18 00:00:00,Develop use cases for Travel & Hospitality Players,Shankar Ramesh,2015-05-05 09:01:39,,,Define market facing product requirements,,,,,,,,,,,
BD - Hospitality,Ha G,2014-06-16 07:00:00,Shankar Ramesh,2015-05-05 09:02:40,,2015-08-07 00:00:00,2015-05-20 00:00:00,Benchmark Crayon's products against competition within T&H vertical,Shankar Ramesh,2015-05-05 09:03:04,,2015-08-07 00:00:00,Map competitive landscape for T&H - and identify clear strengths & weaknesses,2015-05-20 00:00:00,Shankar Ramesh,Shankar Ramesh,2015-05-05 09:03:18,"Find out what existing hotels are using, and how their performance and pricing models work. ",2015-08-07 00:00:00,2015-05-20 00:00:00,3,"Identify & Socialise competitive products with industry experts, other players in the market and customers",2015-05-20 07:45:12,
BD - Hospitality,Ha G,2014-06-16 07:00:00,Shankar Ramesh,2015-05-05 09:02:40,,2015-08-07 00:00:00,2015-05-20 00:00:00,Benchmark Crayon's products against competition within T&H vertical,Shankar Ramesh,2015-05-05 09:03:04,,2015-08-07 00:00:00,Map competitive landscape for T&H - and identify clear strengths & weaknesses,2015-05-20 00:00:00,,Shankar Ramesh,2015-05-20 07:43:20,,2015-07-13 00:00:00,2015-06-01 00:00:00,0,Create Competitive Landscape for MAYA T&H (Hotels / Tourism Boards / Airlines),2015-05-20 07:43:55,
BD - Hospitality,Ha G,2014-06-16 07:00:00,Shankar Ramesh,2015-05-05 09:02:40,,2015-08-07 00:00:00,2015-05-20 00:00:00,Benchmark Crayon's products against competition within T&H vertical,Shankar Ramesh,2015-05-05 09:03:09,,,"Develop clear Framework on how to identify market trends, develop vertical and product use cases, communicate effectively with Product team",,,,,,,,,,,
BD - Hospitality,Ha G,2014-06-16 07:00:00,Shankar Ramesh,2015-05-05 09:02:49,,2015-07-31 00:00:00,2015-05-20 00:00:00,Assist sales / inside sales from prospecting to closure,Shankar Ramesh,2015-05-05 09:03:29,,2015-07-31 00:00:00,Enforce lead qualification criteria to help Inside sales to develop a list of potential clients to target,2015-05-20 00:00:00,,Shankar Ramesh,2015-05-05 09:03:55,,,,0,Establish Key Question list to qualify a prospect customer based on the characteristics of their business e.g. number of rooms / properties etc.,2015-05-05 09:10:03,
BD - Hospitality,Ha G,2014-06-16 07:00:00,Shankar Ramesh,2015-05-05 09:02:49,,2015-07-31 00:00:00,2015-05-20 00:00:00,Assist sales / inside sales from prospecting to closure,Shankar Ramesh,2015-05-05 09:03:29,,2015-07-31 00:00:00,Enforce lead qualification criteria to help Inside sales to develop a list of potential clients to target,2015-05-20 00:00:00,Shankar Ramesh,Shankar Ramesh,2015-05-20 07:45:53,From ITB,2015-07-31 00:00:00,2015-05-20 00:00:00,3,Create & Manage pipeline of prospect from key industry events,2015-05-20 07:46:20,
BD - Hospitality,Ha G,2014-06-16 07:00:00,Shankar Ramesh,2015-05-05 09:02:49,,2015-07-31 00:00:00,2015-05-20 00:00:00,Assist sales / inside sales from prospecting to closure,Shankar Ramesh,2015-05-05 09:03:34,,2015-05-29 00:00:00,"Fix standard e-mails, content etc., for outreach to T&H prospects by inside sales",2015-05-20 00:00:00,Shankar Ramesh,Shankar Ramesh,2015-05-20 07:46:34,,2015-05-20 00:00:00,2015-05-20 00:00:00,5,Standard E-mail Templates (Hospitality),2015-05-20 07:50:24,
BD - Hospitality,Ha G,2014-06-16 07:00:00,Shankar Ramesh,2015-05-05 09:02:49,,2015-07-31 00:00:00,2015-05-20 00:00:00,Assist sales / inside sales from prospecting to closure,Shankar Ramesh,2015-05-05 09:03:34,,2015-05-29 00:00:00,"Fix standard e-mails, content etc., for outreach to T&H prospects by inside sales",2015-05-20 00:00:00,Shankar Ramesh,Shankar Ramesh,2015-05-20 07:47:13,,2015-05-20 00:00:00,2015-05-20 00:00:00,5,Standard 5 Slider (Hotels),2015-05-20 07:51:08,
BD - Hospitality,Ha G,2014-06-16 07:00:00,Shankar Ramesh,2015-05-05 09:02:49,,2015-07-31 00:00:00,2015-05-20 00:00:00,Assist sales / inside sales from prospecting to closure,Shankar Ramesh,2015-05-05 09:03:34,,2015-05-29 00:00:00,"Fix standard e-mails, content etc., for outreach to T&H prospects by inside sales",2015-05-20 00:00:00,Shankar Ramesh,Shankar Ramesh,2015-05-20 07:47:43,,2015-05-20 00:00:00,2015-05-20 00:00:00,5,Standard 5 Slides (Airlines),2015-05-20 07:51:18,
BD - Hospitality,Ha G,2014-06-16 07:00:00,Shankar Ramesh,2015-05-05 09:02:49,,2015-07-31 00:00:00,2015-05-20 00:00:00,Assist sales / inside sales from prospecting to closure,Shankar Ramesh,2015-05-05 09:03:34,,2015-05-29 00:00:00,"Fix standard e-mails, content etc., for outreach to T&H prospects by inside sales",2015-05-20 00:00:00,Shankar Ramesh,Shankar Ramesh,2015-05-20 07:48:12,,2015-05-20 00:00:00,2015-05-20 00:00:00,5,Standard 5 Slider (Tourism Boards),2015-05-20 07:53:46,
BD - Hospitality,Ha G,2014-06-16 07:00:00,Shankar Ramesh,2015-05-05 09:02:49,,2015-07-31 00:00:00,2015-05-20 00:00:00,Assist sales / inside sales from prospecting to closure,Shankar Ramesh,2015-05-05 09:03:34,,2015-05-29 00:00:00,"Fix standard e-mails, content etc., for outreach to T&H prospects by inside sales",2015-05-20 00:00:00,Shankar Ramesh,Shankar Ramesh,2015-05-20 07:48:38,,2015-05-20 07:52:22,2015-05-20 00:00:00,5,Standard Hospitality Pack,2015-05-20 07:52:22,
BD - Hospitality,Ha G,2014-06-16 07:00:00,Shankar Ramesh,2015-05-05 09:02:49,,2015-07-31 00:00:00,2015-05-20 00:00:00,Assist sales / inside sales from prospecting to closure,Shankar Ramesh,2015-05-05 09:03:34,,2015-05-29 00:00:00,"Fix standard e-mails, content etc., for outreach to T&H prospects by inside sales",2015-05-20 00:00:00,Shankar Ramesh,Shankar Ramesh,2015-05-20 07:49:01,,2015-05-29 00:00:00,2015-05-25 00:00:00,3,Standard Airline Pack,2015-05-20 07:54:31,
BD - Hospitality,Ha G,2014-06-16 07:00:00,Shankar Ramesh,2015-05-05 09:02:49,,2015-07-31 00:00:00,2015-05-20 00:00:00,Assist sales / inside sales from prospecting to closure,Shankar Ramesh,2015-05-05 09:03:34,,2015-05-29 00:00:00,"Fix standard e-mails, content etc., for outreach to T&H prospects by inside sales",2015-05-20 00:00:00,Shankar Ramesh,Shankar Ramesh,2015-05-20 07:49:28,,2015-05-29 00:00:00,2015-05-25 00:00:00,3,Standard Tourism Pack,2015-05-20 07:54:29,
BD - Hospitality,Ha G,2014-06-16 07:00:00,Shankar Ramesh,2015-05-05 09:02:49,,2015-07-31 00:00:00,2015-05-20 00:00:00,Assist sales / inside sales from prospecting to closure,Shankar Ramesh,2015-05-05 09:03:44,,,"Help create non - standard ToS. These might be delivered through the \""labs\"" or \""delivery\"" teams.",,,,,,,,,,,
BD - Hospitality,Ha G,2014-06-16 07:00:00,Shankar Ramesh,2015-05-05 09:02:55,,2015-06-12 00:00:00,2015-05-20 00:00:00,Identify GTM & Product Partnerships which are critical towards realising the industry solution,Shankar Ramesh,2015-05-05 09:04:05,,2015-06-05 00:00:00,"Identify 3 GTM partnerships: 1 each in US, Europe, APAC.",2015-05-20 00:00:00,Shankar Ramesh,Shankar Ramesh,2015-05-20 07:55:01,Establish GTM Partnership with M-Hospitality,2015-06-05 00:00:00,2015-05-20 00:00:00,3,EU: GTM M-Hospitality,2015-05-20 07:56:01,
BD - Hospitality,Ha G,2014-06-16 07:00:00,Shankar Ramesh,2015-05-05 09:02:55,,2015-06-12 00:00:00,2015-05-20 00:00:00,Identify GTM & Product Partnerships which are critical towards realising the industry solution,Shankar Ramesh,2015-05-05 09:04:05,,2015-06-05 00:00:00,"Identify 3 GTM partnerships: 1 each in US, Europe, APAC.",2015-05-20 00:00:00,Shankar Ramesh,Shankar Ramesh,2015-05-20 07:56:11,Who can we partner with in the US to expand our footprint?,2015-06-05 00:00:00,2015-05-20 00:00:00,0,US: Identify GTM Partner,2015-05-20 07:56:48,
BD - Hospitality,Ha G,2014-06-16 07:00:00,Shankar Ramesh,2015-05-05 09:02:55,,2015-06-12 00:00:00,2015-05-20 00:00:00,Identify GTM & Product Partnerships which are critical towards realising the industry solution,Shankar Ramesh,2015-05-05 09:04:05,,2015-06-05 00:00:00,"Identify 3 GTM partnerships: 1 each in US, Europe, APAC.",2015-05-20 00:00:00,,Shankar Ramesh,2015-05-20 08:00:19,for Travel & Hospitality,2015-06-05 00:00:00,2015-05-20 00:00:00,0,APAC: Identify APAC GTM Partner,2015-05-20 08:18:10,
BD - Hospitality,Ha G,2014-06-16 07:00:00,Shankar Ramesh,2015-05-05 09:02:55,,2015-06-12 00:00:00,2015-05-20 00:00:00,Identify GTM & Product Partnerships which are critical towards realising the industry solution,Shankar Ramesh,2015-05-05 09:04:10,,2015-06-12 00:00:00,Identify key data / fulfillment partnerships,2015-05-20 00:00:00,Shankar Ramesh,Shankar Ramesh,2015-05-20 08:01:57,Self-Serve Choice Redemption Partner: QR2Coupon?,2015-06-12 00:00:00,2015-05-20 00:00:00,3,Redemption Partner,2015-05-20 08:02:37,
BD - Hospitality,Ha G,2014-06-16 07:00:00,Shankar Ramesh,2015-05-05 09:02:55,,2015-06-12 00:00:00,2015-05-20 00:00:00,Identify GTM & Product Partnerships which are critical towards realising the industry solution,Shankar Ramesh,2015-05-05 09:04:10,,2015-06-12 00:00:00,Identify key data / fulfillment partnerships,2015-05-20 00:00:00,Shankar Ramesh,Shankar Ramesh,2015-05-20 08:02:48,"Hotelligence?\
OTAs?\
Ratings / Reviews? Trip Advisor?",2015-06-12 00:00:00,2015-05-20 00:00:00,1,Identify Data Partners,2015-05-20 08:03:47,
BD - Financial Services,Ha G,2014-06-16 07:00:00,Karan Bakshi,2015-05-05 09:13:39,,,,"Develop clear Vertical use cases across MAYA, YODA, ENZO and PEPPER, as well as identify potential LAB experiments",Karan Bakshi,2015-05-05 09:14:24,,,Develop Maya use case for Wealth Management,,,Karan Bakshi,2015-05-05 09:15:08,,,,0,Combine internal rationale for use case and test the application concept with industry specialists,2015-05-05 09:19:45,
BD - Financial Services,Ha G,2014-06-16 07:00:00,Karan Bakshi,2015-05-05 09:13:39,,,,"Develop clear Vertical use cases across MAYA, YODA, ENZO and PEPPER, as well as identify potential LAB experiments",Karan Bakshi,2015-05-05 09:14:24,,,Develop Maya use case for Wealth Management,,,Karan Bakshi,2015-05-05 09:15:14,,,,0,"Online research from news, industry analysts",2015-05-05 09:19:49,
BD - Financial Services,Ha G,2014-06-16 07:00:00,Karan Bakshi,2015-05-05 09:13:39,,,,"Develop clear Vertical use cases across MAYA, YODA, ENZO and PEPPER, as well as identify potential LAB experiments",Karan Bakshi,2015-05-05 09:14:31,,,Develop business case model template that can be customised for each customer,,,Karan Bakshi,2015-05-05 09:15:26,,,,0,"Create a simple-to-use business model that can be applied during discussions with customer CxO level to articulate the business value (revenue & cost upside, cost/effort implications) of deploying Simpler Choices",2015-05-05 09:19:54,
BD - Financial Services,Ha G,2014-06-16 07:00:00,Karan Bakshi,2015-05-05 09:13:39,,,,"Develop clear Vertical use cases across MAYA, YODA, ENZO and PEPPER, as well as identify potential LAB experiments",Karan Bakshi,2015-05-05 09:14:37,,,"Develop and maintain terms of service, client research templates",,,Karan Bakshi,2015-05-05 09:15:38,,,,0,Refine TOS based on learnings from each project(assuming there is already an existing TOS),2015-05-05 09:19:58,
BD - Financial Services,Ha G,2014-06-16 07:00:00,Karan Bakshi,2015-05-05 09:13:39,,,,"Develop clear Vertical use cases across MAYA, YODA, ENZO and PEPPER, as well as identify potential LAB experiments",Karan Bakshi,2015-05-05 09:14:37,,,"Develop and maintain terms of service, client research templates",,,Karan Bakshi,2015-05-05 09:15:44,,,,0,Develop Client Research template,2015-05-05 09:20:02,
BD - Financial Services,Ha G,2014-06-16 07:00:00,Karan Bakshi,2015-05-05 09:13:39,,,,"Develop clear Vertical use cases across MAYA, YODA, ENZO and PEPPER, as well as identify potential LAB experiments",Karan Bakshi,2015-05-05 09:14:44,,,Develop a clear use case for responsive web app for choice delivery,,,Karan Bakshi,2015-05-05 09:15:54,,,,0,Identify working details & benefits,2015-05-05 09:20:09,
BD - Financial Services,Ha G,2014-06-16 07:00:00,Karan Bakshi,2015-05-05 09:13:39,,,,"Develop clear Vertical use cases across MAYA, YODA, ENZO and PEPPER, as well as identify potential LAB experiments",Karan Bakshi,2015-05-05 09:14:44,,,Develop a clear use case for responsive web app for choice delivery,,,Karan Bakshi,2015-05-05 09:16:02,,,,0,Assist product team in developing the demos & product,2015-05-05 09:20:12,
BD - Financial Services,Ha G,2014-06-16 07:00:00,Karan Bakshi,2015-05-05 09:13:39,,,,"Develop clear Vertical use cases across MAYA, YODA, ENZO and PEPPER, as well as identify potential LAB experiments",Karan Bakshi,2015-05-05 09:14:49,,,Draw up market facing product requirements,,,Karan Bakshi,2015-05-05 09:16:09,,,,0,Understand industry trends and fit with product,2015-05-05 09:20:20,
BD - Financial Services,Ha G,2014-06-16 07:00:00,Karan Bakshi,2015-05-05 09:13:46,,,,Benchmark Crayon's products against competition within Telco vertical and across other verticals (where relevant),Karan Bakshi,2015-05-05 09:16:35,,,Map competition - and document clear differences / advantages,,,Karan Bakshi,2015-05-05 09:16:55,,,,0,"Discuss with industry analyst, other players in the market and customers",2015-05-05 09:20:29,
BD - Financial Services,Ha G,2014-06-16 07:00:00,Karan Bakshi,2015-05-05 09:13:46,,,,Benchmark Crayon's products against competition within Telco vertical and across other verticals (where relevant),Karan Bakshi,2015-05-05 09:16:43,,,"Develop clear Framework on how to identify market trends, develop vertical and product use cases, communicate effectively with Product team",,,Karan Bakshi,2015-05-05 09:17:03,,,,0,Assist product team in developing the demos & product,2015-05-05 09:20:34,
BD - Financial Services,Ha G,2014-06-16 07:00:00,Karan Bakshi,2015-05-05 09:13:55,,,,Assist sales / inside sales from prospecting to closure,Karan Bakshi,2015-05-05 09:17:14,,,Develop lead qualification criteria to help Inside sales to develop a list of potential clients to target,,,Karan Bakshi,2015-05-05 09:17:40,,,,0,Establish Key Question list to qualify a prospect customer based on the characteristics of their subscriber base,2015-05-05 09:20:39,
BD - Financial Services,Ha G,2014-06-16 07:00:00,Karan Bakshi,2015-05-05 09:13:55,,,,Assist sales / inside sales from prospecting to closure,Karan Bakshi,2015-05-05 09:17:21,,,Refine the current proposition to assit quick movememnt through the sales funnel,,,Karan Bakshi,2015-05-05 09:17:47,,,,0,Use learnings from sales conversations across geos to tighten the proposition,2015-05-05 09:20:44,
BD - Financial Services,Ha G,2014-06-16 07:00:00,Karan Bakshi,2015-05-05 09:13:55,,,,Assist sales / inside sales from prospecting to closure,Karan Bakshi,2015-05-05 09:17:31,,,Build an alternate proposition for current Maya use case for cards - choice factory,,,Karan Bakshi,2015-05-05 09:17:56,,,,0,De-link business outcome from the current proposition and focus on the need for personalization,2015-05-05 09:20:48,
BD - Financial Services,Ha G,2014-06-16 07:00:00,Karan Bakshi,2015-05-05 09:13:55,,,,Assist sales / inside sales from prospecting to closure,Karan Bakshi,2015-05-05 09:17:31,,,Build an alternate proposition for current Maya use case for cards - choice factory,,,Karan Bakshi,2015-05-05 09:18:03,,,,0,Try with a sample of new clients,2015-05-05 09:20:51,
Marketing,Ha G,2014-06-16 07:00:00,Aarti Ramakrishnan,2015-04-24 17:16:08,,2015-07-14 00:00:00,2015-05-25 10:46:52,Crayon Branding - the next phase,Aarti Ramakrishnan,2015-04-24 17:16:53,,,Create the Talent Brand,,Aarti Ramakrishnan,Shubha Priya,2015-04-24 17:20:08,,2015-05-25 10:43:54,2015-05-25 10:43:54,5,Design talent section on website,2015-05-25 10:43:54,
Marketing,Ha G,2014-06-16 07:00:00,Aarti Ramakrishnan,2015-04-24 17:16:08,,2015-07-14 00:00:00,2015-05-25 10:46:52,Crayon Branding - the next phase,Aarti Ramakrishnan,2015-04-24 17:16:53,,,Create the Talent Brand,,Aarti Ramakrishnan,Nidhish Alex,2015-04-24 17:20:14,,2015-05-25 10:43:57,2015-05-25 10:43:57,5,Devlopment  and launch of talent section,2015-05-25 10:43:57,
Marketing,Ha G,2014-06-16 07:00:00,Aarti Ramakrishnan,2015-04-24 17:16:08,,2015-07-14 00:00:00,2015-05-25 10:46:52,Crayon Branding - the next phase,Aarti Ramakrishnan,2015-04-24 17:16:53,,,Create the Talent Brand,,Aarti Ramakrishnan,Shubha Priya,2015-04-24 17:20:20,,2015-05-25 10:43:59,2015-05-25 10:43:59,5,Content and language for talent section,2015-05-25 10:43:59,
